,method,seed,k,epoch,train_test,tp,tn,fp,fn
6596,original,4,10,99,train,1913,2911,138,1136
6597,original,4,10,99,test,83,90,3,10
6598,original,4,10,100,train,1914,2910,139,1135
6599,original,4,10,100,test,84,90,3,9
6600,original,4,10,101,train,1914,2909,140,1135
6601,original,4,10,101,test,84,90,3,9
6602,original,4,10,102,train,1917,2909,140,1132
6603,original,4,10,102,test,84,90,3,9
6604,original,4,10,103,train,1920,2907,142,1129
6605,original,4,10,103,test,84,90,3,9
6606,original,4,10,104,train,1921,2907,142,1128
6607,original,4,10,104,test,84,90,3,9
6608,original,4,10,105,train,1923,2905,144,1126
6609,original,4,10,105,test,84,90,3,9
6610,original,4,10,106,train,1925,2903,146,1124
6611,original,4,10,106,test,84,90,3,9
6612,original,4,10,107,train,1930,2900,149,1119
6613,original,4,10,107,test,85,90,3,8
6614,original,4,10,108,train,1932,2897,152,1117
6615,original,4,10,108,test,85,90,3,8
6616,original,4,10,109,train,1935,2895,154,1114
6617,original,4,10,109,test,85,90,3,8
6618,original,4,10,110,train,1940,2894,155,1109
6619,original,4,10,110,test,86,90,3,7
6620,original,4,10,111,train,1951,2892,157,1098
6621,original,4,10,111,test,86,90,3,7
6622,original,4,10,112,train,1957,2888,161,1092
6623,original,4,10,112,test,86,90,3,7
6624,original,4,10,113,train,1961,2885,164,1088
6625,original,4,10,113,test,86,90,3,7
6626,original,4,10,114,train,1965,2882,167,1084
6627,original,4,10,114,test,86,89,4,7
6628,original,4,10,115,train,1972,2880,169,1077
6629,original,4,10,115,test,86,89,4,7
6630,original,4,10,116,train,1978,2879,170,1071
6631,original,4,10,116,test,86,89,4,7
6632,original,4,10,117,train,1985,2876,173,1064
6633,original,4,10,117,test,87,89,4,6
6634,original,4,10,118,train,1987,2874,175,1062
6635,original,4,10,118,test,87,89,4,6
6636,original,4,10,119,train,1997,2871,178,1052
6637,original,4,10,119,test,87,89,4,6
6638,original,4,10,120,train,2005,2869,180,1044
6639,original,4,10,120,test,87,89,4,6
6640,original,4,10,121,train,2005,2868,181,1044
6641,original,4,10,121,test,87,89,4,6
6642,original,4,10,122,train,2010,2867,182,1039
6643,original,4,10,122,test,87,89,4,6
6644,original,4,10,123,train,2014,2865,184,1035
6645,original,4,10,123,test,87,89,4,6
6646,original,4,10,124,train,2016,2863,186,1033
6647,original,4,10,124,test,87,89,4,6
6648,original,4,10,125,train,2017,2859,190,1032
6649,original,4,10,125,test,87,89,4,6
6650,original,4,10,126,train,2021,2855,194,1028
6651,original,4,10,126,test,87,89,4,6
6652,original,4,10,127,train,2031,2846,203,1018
6653,original,4,10,127,test,87,87,6,6
6654,original,4,10,128,train,2042,2844,205,1007
6655,original,4,10,128,test,87,87,6,6
6656,original,4,10,129,train,2052,2843,206,997
6657,original,4,10,129,test,87,87,6,6
6658,original,4,10,130,train,2055,2841,208,994
6659,original,4,10,130,test,87,87,6,6
6660,original,4,10,131,train,2058,2837,212,991
6661,original,4,10,131,test,87,87,6,6
6662,original,4,10,132,train,2064,2836,213,985
6663,original,4,10,132,test,87,87,6,6
6664,original,4,10,133,train,2071,2833,216,978
6665,original,4,10,133,test,87,87,6,6
6666,original,4,10,134,train,2074,2829,220,975
6667,original,4,10,134,test,88,87,6,5
6668,original,4,10,135,train,2078,2827,222,971
6669,original,4,10,135,test,88,87,6,5
6670,original,4,10,136,train,2083,2825,224,966
6671,original,4,10,136,test,88,87,6,5
6672,original,4,10,137,train,2085,2825,224,964
6673,original,4,10,137,test,88,87,6,5
6674,original,4,10,138,train,2091,2822,227,958
6675,original,4,10,138,test,88,87,6,5
6676,original,4,10,139,train,2097,2819,230,952
6677,original,4,10,139,test,88,87,6,5
6678,original,4,10,140,train,2100,2815,234,949
6679,original,4,10,140,test,88,87,6,5
6680,original,4,10,141,train,2107,2811,238,942
6681,original,4,10,141,test,88,87,6,5
6682,original,4,10,142,train,2114,2807,242,935
6683,original,4,10,142,test,88,87,6,5
6684,original,4,10,143,train,2116,2803,246,933
6685,original,4,10,143,test,88,87,6,5
6686,original,4,10,144,train,2124,2801,248,925
6687,original,4,10,144,test,88,87,6,5
6688,original,4,10,145,train,2129,2797,252,920
6689,original,4,10,145,test,88,87,6,5
6690,original,4,10,146,train,2137,2797,252,912
6691,original,4,10,146,test,88,86,7,5
6692,original,4,10,147,train,2140,2793,256,909
6693,original,4,10,147,test,88,86,7,5
6694,original,4,10,148,train,2141,2789,260,908
6695,original,4,10,148,test,88,86,7,5
6696,original,4,10,149,train,2150,2786,263,899
6697,original,4,10,149,test,88,86,7,5
6698,original,4,10,150,train,2151,2786,263,898
6699,original,4,10,150,test,88,86,7,5
6700,original,4,10,151,train,2160,2780,269,889
6701,original,4,10,151,test,89,86,7,4
6702,original,4,10,152,train,2157,2781,268,892
6703,original,4,10,152,test,89,86,7,4
6704,original,4,10,153,train,2171,2772,277,878
6705,original,4,10,153,test,89,85,8,4
6706,original,4,10,154,train,2157,2781,268,892
6707,original,4,10,154,test,89,86,7,4
6708,original,4,10,155,train,2174,2768,281,875
6709,original,4,10,155,test,89,85,8,4
6710,original,4,10,156,train,2165,2777,272,884
6711,original,4,10,156,test,89,85,8,4
6712,original,4,10,157,train,2180,2766,283,869
6713,original,4,10,157,test,89,85,8,4
6714,original,4,10,158,train,2168,2775,274,881
6715,original,4,10,158,test,89,85,8,4
6716,original,4,10,159,train,2180,2763,286,869
6717,original,4,10,159,test,89,85,8,4
6718,original,4,10,160,train,2170,2772,277,879
6719,original,4,10,160,test,89,85,8,4
6720,original,4,10,161,train,2183,2762,287,866
6721,original,4,10,161,test,89,85,8,4
6722,original,4,10,162,train,2171,2772,277,878
6723,original,4,10,162,test,89,85,8,4
6724,original,4,10,163,train,2185,2758,291,864
6725,original,4,10,163,test,89,85,8,4
6726,original,4,10,164,train,2171,2770,279,878
6727,original,4,10,164,test,89,85,8,4
6728,original,4,10,165,train,2187,2754,295,862
6729,original,4,10,165,test,89,85,8,4
6730,original,4,10,166,train,2173,2768,281,876
6731,original,4,10,166,test,89,85,8,4
6732,original,4,10,167,train,2188,2754,295,861
6733,original,4,10,167,test,89,84,9,4
6734,original,4,10,168,train,2176,2767,282,873
6735,original,4,10,168,test,89,85,8,4
6736,original,4,10,169,train,2188,2754,295,861
6737,original,4,10,169,test,89,84,9,4
6738,original,4,10,170,train,2177,2767,282,872
6739,original,4,10,170,test,89,85,8,4
6740,original,4,10,171,train,2189,2754,295,860
6741,original,4,10,171,test,89,84,9,4
6742,original,4,10,172,train,2177,2766,283,872
6743,original,4,10,172,test,89,85,8,4
6744,original,4,10,173,train,2191,2754,295,858
6745,original,4,10,173,test,89,84,9,4
6746,original,4,10,174,train,2177,2766,283,872
6747,original,4,10,174,test,89,85,8,4
6748,original,4,10,175,train,2191,2754,295,858
6749,original,4,10,175,test,89,84,9,4
6750,original,4,10,176,train,2177,2766,283,872
6751,original,4,10,176,test,89,85,8,4
6752,original,4,10,177,train,2193,2754,295,856
6753,original,4,10,177,test,89,84,9,4
6754,original,4,10,178,train,2177,2766,283,872
6755,original,4,10,178,test,89,85,8,4
6756,original,4,10,179,train,2193,2753,296,856
6757,original,4,10,179,test,89,84,9,4
6758,original,4,10,180,train,2177,2766,283,872
6759,original,4,10,180,test,89,85,8,4
6760,original,4,10,181,train,2193,2753,296,856
6761,original,4,10,181,test,89,84,9,4
6762,original,4,10,182,train,2177,2766,283,872
6763,original,4,10,182,test,89,85,8,4
6764,original,4,10,183,train,2193,2753,296,856
6765,original,4,10,183,test,89,84,9,4
6766,original,4,10,184,train,2177,2766,283,872
6767,original,4,10,184,test,89,85,8,4
6768,original,4,10,185,train,2193,2753,296,856
6769,original,4,10,185,test,89,84,9,4
6770,original,4,10,186,train,2177,2766,283,872
6771,original,4,10,186,test,89,85,8,4
6772,original,4,10,187,train,2194,2753,296,855
6773,original,4,10,187,test,89,84,9,4
6774,original,4,10,188,train,2177,2766,283,872
6775,original,4,10,188,test,89,85,8,4
6776,original,4,10,189,train,2194,2753,296,855
6777,original,4,10,189,test,89,84,9,4
6778,original,4,10,190,train,2177,2766,283,872
6779,original,4,10,190,test,89,85,8,4
6780,original,4,10,191,train,2194,2754,295,855
6781,original,4,10,191,test,89,84,9,4
6782,original,4,10,192,train,2177,2766,283,872
6783,original,4,10,192,test,89,85,8,4
6784,original,4,10,193,train,2194,2754,295,855
6785,original,4,10,193,test,89,84,9,4
6786,original,4,10,194,train,2177,2766,283,872
6787,original,4,10,194,test,89,85,8,4
6788,original,4,10,195,train,2196,2754,295,853
6789,original,4,10,195,test,89,84,9,4
6790,original,4,10,196,train,2177,2766,283,872
6791,original,4,10,196,test,89,85,8,4
6792,original,4,10,197,train,2195,2755,294,854
6793,original,4,10,197,test,89,84,9,4
6794,original,4,10,198,train,2177,2766,283,872
6795,original,4,10,198,test,89,85,8,4
6796,original,4,10,199,train,2195,2755,294,854
6797,original,4,10,199,test,89,84,9,4
6798,original,4,10,200,train,2177,2767,282,872
6799,original,4,10,200,test,89,85,8,4
6800,original,4,10,201,train,2194,2755,294,855
6801,original,4,10,201,test,89,84,9,4
6802,original,4,10,202,train,2177,2767,282,872
6803,original,4,10,202,test,89,85,8,4
6804,original,4,10,203,train,2194,2755,294,855
6805,original,4,10,203,test,89,84,9,4
6806,original,4,10,204,train,2177,2767,282,872
6807,original,4,10,204,test,89,85,8,4
6808,original,4,10,205,train,2194,2755,294,855
6809,original,4,10,205,test,89,84,9,4
6810,original,4,10,206,train,2177,2767,282,872
6811,original,4,10,206,test,89,85,8,4
6812,original,4,10,207,train,2194,2755,294,855
6813,original,4,10,207,test,89,84,9,4
6814,original,4,10,208,train,2177,2767,282,872
6815,original,4,10,208,test,89,85,8,4
6816,original,4,10,209,train,2194,2755,294,855
6817,original,4,10,209,test,89,84,9,4
6818,original,4,10,210,train,2177,2767,282,872
6819,original,4,10,210,test,89,85,8,4
6820,original,4,10,211,train,2194,2755,294,855
6821,original,4,10,211,test,89,84,9,4
6822,original,4,10,212,train,2177,2767,282,872
6823,original,4,10,212,test,89,85,8,4
6824,original,4,10,213,train,2194,2755,294,855
6825,original,4,10,213,test,89,84,9,4
6826,original,4,10,214,train,2177,2767,282,872
6827,original,4,10,214,test,89,85,8,4
6828,original,4,10,215,train,2194,2755,294,855
6829,original,4,10,215,test,89,84,9,4
6830,original,4,10,216,train,2178,2766,283,871
6831,original,4,10,216,test,89,85,8,4
6832,original,4,10,217,train,2194,2755,294,855
6833,original,4,10,217,test,89,84,9,4
6834,original,4,10,218,train,2178,2766,283,871
6835,original,4,10,218,test,89,85,8,4
6836,original,4,10,219,train,2194,2755,294,855
6837,original,4,10,219,test,89,84,9,4
6838,original,4,10,220,train,2178,2767,282,871
6839,original,4,10,220,test,89,85,8,4
6840,original,4,10,221,train,2194,2755,294,855
6841,original,4,10,221,test,89,84,9,4
6842,original,4,10,222,train,2179,2767,282,870
6843,original,4,10,222,test,89,85,8,4
6844,original,4,10,223,train,2194,2755,294,855
6845,original,4,10,223,test,89,84,9,4
6846,original,4,10,224,train,2179,2767,282,870
6847,original,4,10,224,test,89,85,8,4
6848,original,4,10,225,train,2194,2755,294,855
6849,original,4,10,225,test,89,84,9,4
6850,original,4,10,226,train,2179,2767,282,870
6851,original,4,10,226,test,89,85,8,4
6852,original,4,10,227,train,2194,2755,294,855
6853,original,4,10,227,test,89,84,9,4
6854,original,4,10,228,train,2179,2767,282,870
6855,original,4,10,228,test,89,85,8,4
6856,original,4,10,229,train,2194,2755,294,855
6857,original,4,10,229,test,89,84,9,4
6858,original,4,10,230,train,2179,2767,282,870
6859,original,4,10,230,test,89,85,8,4
6860,original,4,10,231,train,2194,2755,294,855
6861,original,4,10,231,test,89,84,9,4
6862,original,4,10,232,train,2180,2768,281,869
6863,original,4,10,232,test,89,85,8,4
6864,original,4,10,233,train,2194,2755,294,855
6865,original,4,10,233,test,89,84,9,4
6866,original,4,10,234,train,2180,2768,281,869
6867,original,4,10,234,test,89,85,8,4
6868,original,4,10,235,train,2194,2755,294,855
6869,original,4,10,235,test,89,84,9,4
6870,original,4,10,236,train,2180,2768,281,869
6871,original,4,10,236,test,89,85,8,4
6872,original,4,10,237,train,2194,2755,294,855
6873,original,4,10,237,test,89,84,9,4
6874,original,4,10,238,train,2180,2768,281,869
6875,original,4,10,238,test,89,85,8,4
6876,original,4,10,239,train,2194,2755,294,855
6877,original,4,10,239,test,89,84,9,4
6878,original,4,10,240,train,2180,2769,280,869
6879,original,4,10,240,test,89,85,8,4
6880,original,4,10,241,train,2194,2756,293,855
6881,original,4,10,241,test,89,84,9,4
6882,original,4,10,242,train,2180,2770,279,869
6883,original,4,10,242,test,89,85,8,4
6884,original,4,10,243,train,2194,2756,293,855
6885,original,4,10,243,test,89,84,9,4
6886,original,4,10,244,train,2180,2770,279,869
6887,original,4,10,244,test,89,85,8,4
6888,original,4,10,245,train,2194,2756,293,855
6889,original,4,10,245,test,89,84,9,4
6890,original,4,10,246,train,2180,2770,279,869
6891,original,4,10,246,test,89,85,8,4
6892,original,4,10,247,train,2193,2756,293,856
6893,original,4,10,247,test,89,84,9,4
6894,original,4,10,248,train,2180,2771,278,869
6895,original,4,10,248,test,89,85,8,4
6896,original,4,10,249,train,2193,2756,293,856
6897,original,4,10,249,test,89,84,9,4
6898,original,4,10,250,train,2180,2772,277,869
6899,original,4,10,250,test,89,85,8,4
6900,original,4,10,251,train,2193,2757,292,856
6901,original,4,10,251,test,89,84,9,4
6902,original,4,10,252,train,2181,2772,277,868
6903,original,4,10,252,test,89,85,8,4
6904,original,4,10,253,train,2193,2757,292,856
6905,original,4,10,253,test,89,84,9,4
6906,original,4,10,254,train,2181,2772,277,868
6907,original,4,10,254,test,89,85,8,4
6908,original,4,10,255,train,2193,2758,291,856
6909,original,4,10,255,test,89,84,9,4
6910,original,4,10,256,train,2181,2772,277,868
6911,original,4,10,256,test,89,85,8,4
6912,original,4,10,257,train,2192,2758,291,857
6913,original,4,10,257,test,89,84,9,4
6914,original,4,10,258,train,2181,2772,277,868
6915,original,4,10,258,test,89,85,8,4
6916,original,4,10,259,train,2192,2758,291,857
6917,original,4,10,259,test,89,84,9,4
6918,original,4,10,260,train,2180,2772,277,869
6919,original,4,10,260,test,89,85,8,4
6920,original,4,10,261,train,2192,2758,291,857
6921,original,4,10,261,test,89,84,9,4
6922,original,4,10,262,train,2180,2772,277,869
6923,original,4,10,262,test,89,85,8,4
6924,original,4,10,263,train,2192,2758,291,857
6925,original,4,10,263,test,89,84,9,4
6926,original,4,10,264,train,2180,2772,277,869
6927,original,4,10,264,test,89,85,8,4
6928,original,4,10,265,train,2192,2758,291,857
6929,original,4,10,265,test,89,84,9,4
6930,original,4,10,266,train,2180,2773,276,869
6931,original,4,10,266,test,89,85,8,4
6932,original,4,10,267,train,2192,2758,291,857
6933,original,4,10,267,test,89,84,9,4
6934,original,4,10,268,train,2180,2772,277,869
6935,original,4,10,268,test,89,85,8,4
6936,original,4,10,269,train,2192,2758,291,857
6937,original,4,10,269,test,89,84,9,4
6938,original,4,10,270,train,2180,2772,277,869
6939,original,4,10,270,test,89,85,8,4
6940,original,4,10,271,train,2192,2758,291,857
6941,original,4,10,271,test,89,84,9,4
6942,original,4,10,272,train,2180,2772,277,869
6943,original,4,10,272,test,89,85,8,4
6944,original,4,10,273,train,2192,2759,290,857
6945,original,4,10,273,test,89,84,9,4
6946,original,4,10,274,train,2180,2772,277,869
6947,original,4,10,274,test,89,85,8,4
6948,original,4,10,275,train,2192,2759,290,857
6949,original,4,10,275,test,89,84,9,4
6950,original,4,10,276,train,2180,2772,277,869
6951,original,4,10,276,test,89,85,8,4
6952,original,4,10,277,train,2192,2759,290,857
6953,original,4,10,277,test,89,84,9,4
6954,original,4,10,278,train,2180,2773,276,869
6955,original,4,10,278,test,89,85,8,4
6956,original,4,10,279,train,2192,2759,290,857
6957,original,4,10,279,test,89,84,9,4
6958,original,4,10,280,train,2180,2773,276,869
6959,original,4,10,280,test,89,85,8,4
6960,original,4,10,281,train,2192,2759,290,857
6961,original,4,10,281,test,89,84,9,4
6962,original,4,10,282,train,2180,2773,276,869
6963,original,4,10,282,test,89,85,8,4
6964,original,4,10,283,train,2192,2759,290,857
6965,original,4,10,283,test,89,84,9,4
6966,original,4,10,284,train,2180,2773,276,869
6967,original,4,10,284,test,89,85,8,4
6968,original,4,10,285,train,2192,2759,290,857
6969,original,4,10,285,test,89,84,9,4
6970,original,4,10,286,train,2180,2773,276,869
6971,original,4,10,286,test,89,85,8,4
6972,original,4,10,287,train,2192,2759,290,857
6973,original,4,10,287,test,89,84,9,4
6974,original,4,10,288,train,2180,2773,276,869
6975,original,4,10,288,test,89,85,8,4
6976,original,4,10,289,train,2192,2759,290,857
6977,original,4,10,289,test,89,84,9,4
6978,original,4,10,290,train,2180,2773,276,869
6979,original,4,10,290,test,89,85,8,4
6980,original,4,10,291,train,2192,2759,290,857
6981,original,4,10,291,test,89,84,9,4
6982,original,4,10,292,train,2180,2774,275,869
6983,original,4,10,292,test,89,85,8,4
6984,original,4,10,293,train,2192,2759,290,857
6985,original,4,10,293,test,89,84,9,4
6986,original,4,10,294,train,2180,2774,275,869
6987,original,4,10,294,test,89,85,8,4
6988,original,4,10,295,train,2192,2759,290,857
6989,original,4,10,295,test,89,84,9,4
6990,original,4,10,296,train,2180,2774,275,869
6991,original,4,10,296,test,89,85,8,4
6992,original,4,10,297,train,2192,2759,290,857
6993,original,4,10,297,test,89,84,9,4
6994,original,4,10,298,train,2180,2774,275,869
6995,original,4,10,298,test,89,85,8,4
6996,original,4,10,299,train,2192,2759,290,857
6997,original,4,10,299,test,89,84,9,4
6998,original,4,10,300,train,2180,2774,275,869
6999,original,4,10,300,test,89,85,8,4
7000,original,4,10,301,train,2192,2759,290,857
7001,original,4,10,301,test,89,84,9,4
7002,original,4,10,302,train,2179,2774,275,870
7003,original,4,10,302,test,89,85,8,4
7004,original,4,10,303,train,2192,2758,291,857
7005,original,4,10,303,test,89,84,9,4
7006,original,4,10,304,train,2179,2774,275,870
7007,original,4,10,304,test,89,85,8,4
7008,original,4,10,305,train,2192,2758,291,857
7009,original,4,10,305,test,89,84,9,4
7010,original,4,10,306,train,2179,2774,275,870
7011,original,4,10,306,test,89,85,8,4
7012,original,4,10,307,train,2192,2758,291,857
7013,original,4,10,307,test,89,84,9,4
7014,original,4,10,308,train,2179,2775,274,870
7015,original,4,10,308,test,89,85,8,4
7016,original,4,10,309,train,2193,2758,291,856
7017,original,4,10,309,test,89,84,9,4
7018,original,4,10,310,train,2179,2775,274,870
7019,original,4,10,310,test,89,85,8,4
7020,original,4,10,311,train,2193,2759,290,856
7021,original,4,10,311,test,89,84,9,4
7022,original,4,10,312,train,2179,2775,274,870
7023,original,4,10,312,test,89,85,8,4
7024,original,4,10,313,train,2193,2759,290,856
7025,original,4,10,313,test,89,84,9,4
7026,original,4,10,314,train,2179,2775,274,870
