,method,seed,k,epoch,train_test,tp,tn,fp,fn
28228,original,0,16,115,train,172,247,39,114
28229,original,0,16,115,test,19,19,2,2
28230,original,0,16,116,train,172,248,38,114
28231,original,0,16,116,test,19,19,2,2
28232,original,0,16,117,train,173,247,39,113
28233,original,0,16,117,test,19,19,2,2
28234,original,0,16,118,train,173,248,38,113
28235,original,0,16,118,test,19,19,2,2
28236,original,0,16,119,train,174,247,39,112
28237,original,0,16,119,test,19,19,2,2
28238,original,0,16,120,train,174,248,38,112
28239,original,0,16,120,test,19,19,2,2
28240,original,0,16,121,train,176,245,41,110
28241,original,0,16,121,test,19,19,2,2
28242,original,0,16,122,train,174,249,37,112
28243,original,0,16,122,test,19,19,2,2
28244,original,0,16,123,train,177,245,41,109
28245,original,0,16,123,test,19,19,2,2
28246,original,0,16,124,train,173,249,37,113
28247,original,0,16,124,test,19,19,2,2
28248,original,0,16,125,train,179,244,42,107
28249,original,0,16,125,test,19,19,2,2
28250,original,0,16,126,train,174,249,37,112
28251,original,0,16,126,test,19,19,2,2
28252,original,0,16,127,train,179,245,41,107
28253,original,0,16,127,test,19,19,2,2
28254,original,0,16,128,train,175,249,37,111
28255,original,0,16,128,test,19,19,2,2
28256,original,0,16,129,train,181,245,41,105
28257,original,0,16,129,test,19,19,2,2
28258,original,0,16,130,train,176,249,37,110
28259,original,0,16,130,test,19,19,2,2
28260,original,0,16,131,train,181,245,41,105
28261,original,0,16,131,test,19,19,2,2
28262,original,0,16,132,train,176,249,37,110
28263,original,0,16,132,test,19,19,2,2
28264,original,0,16,133,train,181,245,41,105
28265,original,0,16,133,test,19,19,2,2
28266,original,0,16,134,train,176,249,37,110
28267,original,0,16,134,test,19,19,2,2
28268,original,0,16,135,train,181,246,40,105
28269,original,0,16,135,test,19,19,2,2
28270,original,0,16,136,train,179,249,37,107
28271,original,0,16,136,test,19,19,2,2
28272,original,0,16,137,train,182,246,40,104
28273,original,0,16,137,test,19,19,2,2
28274,original,0,16,138,train,181,249,37,105
28275,original,0,16,138,test,19,20,1,2
28276,original,0,16,139,train,183,246,40,103
28277,original,0,16,139,test,19,19,2,2
28278,original,0,16,140,train,181,249,37,105
28279,original,0,16,140,test,19,20,1,2
28280,original,0,16,141,train,184,246,40,102
28281,original,0,16,141,test,19,19,2,2
28282,original,0,16,142,train,181,249,37,105
28283,original,0,16,142,test,19,20,1,2
28284,original,0,16,143,train,189,246,40,97
28285,original,0,16,143,test,19,19,2,2
28286,original,0,16,144,train,182,249,37,104
28287,original,0,16,144,test,19,20,1,2
28288,original,0,16,145,train,190,246,40,96
28289,original,0,16,145,test,19,19,2,2
28290,original,0,16,146,train,183,247,39,103
28291,original,0,16,146,test,19,20,1,2
28292,original,0,16,147,train,192,246,40,94
28293,original,0,16,147,test,19,19,2,2
28294,original,0,16,148,train,185,247,39,101
28295,original,0,16,148,test,19,20,1,2
28296,original,0,16,149,train,193,246,40,93
28297,original,0,16,149,test,19,19,2,2
28298,original,0,16,150,train,185,247,39,101
28299,original,0,16,150,test,19,20,1,2
28300,original,0,16,151,train,193,246,40,93
28301,original,0,16,151,test,19,19,2,2
28302,original,0,16,152,train,188,247,39,98
28303,original,0,16,152,test,19,20,1,2
28304,original,0,16,153,train,193,246,40,93
28305,original,0,16,153,test,19,19,2,2
28306,original,0,16,154,train,191,247,39,95
28307,original,0,16,154,test,19,20,1,2
28308,original,0,16,155,train,194,246,40,92
28309,original,0,16,155,test,19,19,2,2
28310,original,0,16,156,train,192,247,39,94
28311,original,0,16,156,test,19,20,1,2
28312,original,0,16,157,train,194,246,40,92
28313,original,0,16,157,test,19,19,2,2
28314,original,0,16,158,train,192,247,39,94
28315,original,0,16,158,test,19,20,1,2
28316,original,0,16,159,train,194,246,40,92
28317,original,0,16,159,test,19,19,2,2
28318,original,0,16,160,train,192,247,39,94
28319,original,0,16,160,test,19,20,1,2
28320,original,0,16,161,train,195,246,40,91
28321,original,0,16,161,test,19,19,2,2
28322,original,0,16,162,train,193,248,38,93
28323,original,0,16,162,test,19,20,1,2
28324,original,0,16,163,train,195,246,40,91
28325,original,0,16,163,test,19,19,2,2
28326,original,0,16,164,train,193,248,38,93
28327,original,0,16,164,test,19,20,1,2
28328,original,0,16,165,train,195,245,41,91
28329,original,0,16,165,test,19,19,2,2
28330,original,0,16,166,train,195,248,38,91
28331,original,0,16,166,test,19,20,1,2
28332,original,0,16,167,train,197,244,42,89
28333,original,0,16,167,test,19,19,2,2
28334,original,0,16,168,train,195,249,37,91
28335,original,0,16,168,test,19,20,1,2
28336,original,0,16,169,train,197,244,42,89
28337,original,0,16,169,test,19,19,2,2
28338,original,0,16,170,train,195,249,37,91
28339,original,0,16,170,test,19,20,1,2
28340,original,0,16,171,train,197,244,42,89
28341,original,0,16,171,test,19,19,2,2
28342,original,0,16,172,train,195,249,37,91
28343,original,0,16,172,test,19,20,1,2
28344,original,0,16,173,train,197,244,42,89
28345,original,0,16,173,test,19,19,2,2
28346,original,0,16,174,train,197,250,36,89
28347,original,0,16,174,test,19,20,1,2
28348,original,0,16,175,train,197,244,42,89
28349,original,0,16,175,test,19,20,1,2
28350,original,0,16,176,train,197,251,35,89
28351,original,0,16,176,test,19,20,1,2
28352,original,0,16,177,train,199,245,41,87
28353,original,0,16,177,test,19,20,1,2
28354,original,0,16,178,train,197,251,35,89
28355,original,0,16,178,test,19,20,1,2
28356,original,0,16,179,train,199,245,41,87
28357,original,0,16,179,test,19,20,1,2
28358,original,0,16,180,train,197,251,35,89
28359,original,0,16,180,test,19,20,1,2
28360,original,0,16,181,train,199,244,42,87
28361,original,0,16,181,test,19,20,1,2
28362,original,0,16,182,train,197,251,35,89
28363,original,0,16,182,test,19,20,1,2
28364,original,0,16,183,train,201,245,41,85
28365,original,0,16,183,test,19,20,1,2
28366,original,0,16,184,train,198,251,35,88
28367,original,0,16,184,test,19,20,1,2
28368,original,0,16,185,train,204,245,41,82
28369,original,0,16,185,test,19,20,1,2
28370,original,0,16,186,train,198,251,35,88
28371,original,0,16,186,test,19,20,1,2
28372,original,0,16,187,train,205,245,41,81
28373,original,0,16,187,test,19,20,1,2
28374,original,0,16,188,train,199,251,35,87
28375,original,0,16,188,test,19,20,1,2
28376,original,0,16,189,train,205,245,41,81
28377,original,0,16,189,test,19,20,1,2
28378,original,0,16,190,train,199,250,36,87
28379,original,0,16,190,test,19,21,0,2
28380,original,0,16,191,train,206,245,41,80
28381,original,0,16,191,test,19,20,1,2
28382,original,0,16,192,train,199,250,36,87
28383,original,0,16,192,test,19,21,0,2
28384,original,0,16,193,train,208,245,41,78
28385,original,0,16,193,test,19,20,1,2
28386,original,0,16,194,train,201,250,36,85
28387,original,0,16,194,test,19,21,0,2
28388,original,0,16,195,train,208,246,40,78
28389,original,0,16,195,test,19,20,1,2
28390,original,0,16,196,train,202,251,35,84
28391,original,0,16,196,test,19,21,0,2
28392,original,0,16,197,train,210,247,39,76
28393,original,0,16,197,test,19,20,1,2
28394,original,0,16,198,train,203,250,36,83
28395,original,0,16,198,test,19,21,0,2
28396,original,0,16,199,train,213,247,39,73
28397,original,0,16,199,test,19,20,1,2
28398,original,0,16,200,train,204,251,35,82
28399,original,0,16,200,test,19,21,0,2
28400,original,0,16,201,train,214,247,39,72
28401,original,0,16,201,test,19,20,1,2
28402,original,0,16,202,train,205,251,35,81
28403,original,0,16,202,test,19,21,0,2
28404,original,0,16,203,train,214,247,39,72
28405,original,0,16,203,test,19,20,1,2
28406,original,0,16,204,train,205,251,35,81
28407,original,0,16,204,test,19,21,0,2
28408,original,0,16,205,train,215,247,39,71
28409,original,0,16,205,test,19,20,1,2
28410,original,0,16,206,train,205,250,36,81
28411,original,0,16,206,test,19,21,0,2
28412,original,0,16,207,train,217,247,39,69
28413,original,0,16,207,test,19,20,1,2
28414,original,0,16,208,train,207,251,35,79
28415,original,0,16,208,test,19,21,0,2
28416,original,0,16,209,train,218,247,39,68
28417,original,0,16,209,test,19,20,1,2
28418,original,0,16,210,train,207,251,35,79
28419,original,0,16,210,test,19,21,0,2
28420,original,0,16,211,train,220,246,40,66
28421,original,0,16,211,test,19,20,1,2
28422,original,0,16,212,train,208,252,34,78
28423,original,0,16,212,test,19,21,0,2
28424,original,0,16,213,train,221,246,40,65
28425,original,0,16,213,test,19,20,1,2
28426,original,0,16,214,train,209,252,34,77
28427,original,0,16,214,test,19,21,0,2
28428,original,0,16,215,train,222,246,40,64
28429,original,0,16,215,test,19,20,1,2
28430,original,0,16,216,train,212,252,34,74
28431,original,0,16,216,test,19,21,0,2
28432,original,0,16,217,train,222,247,39,64
28433,original,0,16,217,test,19,20,1,2
28434,original,0,16,218,train,213,252,34,73
28435,original,0,16,218,test,19,21,0,2
28436,original,0,16,219,train,222,246,40,64
28437,original,0,16,219,test,19,20,1,2
28438,original,0,16,220,train,214,252,34,72
28439,original,0,16,220,test,19,21,0,2
28440,original,0,16,221,train,222,246,40,64
28441,original,0,16,221,test,19,20,1,2
28442,original,0,16,222,train,214,252,34,72
28443,original,0,16,222,test,19,21,0,2
28444,original,0,16,223,train,223,246,40,63
28445,original,0,16,223,test,19,20,1,2
28446,original,0,16,224,train,214,252,34,72
28447,original,0,16,224,test,19,21,0,2
28448,original,0,16,225,train,223,246,40,63
28449,original,0,16,225,test,19,20,1,2
28450,original,0,16,226,train,214,252,34,72
28451,original,0,16,226,test,19,21,0,2
28452,original,0,16,227,train,223,246,40,63
28453,original,0,16,227,test,19,20,1,2
28454,original,0,16,228,train,218,252,34,68
28455,original,0,16,228,test,19,21,0,2
28456,original,0,16,229,train,224,246,40,62
28457,original,0,16,229,test,20,20,1,1
28458,original,0,16,230,train,218,252,34,68
28459,original,0,16,230,test,19,21,0,2
28460,original,0,16,231,train,224,246,40,62
28461,original,0,16,231,test,20,20,1,1
28462,original,0,16,232,train,221,252,34,65
28463,original,0,16,232,test,19,21,0,2
28464,original,0,16,233,train,224,246,40,62
28465,original,0,16,233,test,20,20,1,1
28466,original,0,16,234,train,221,252,34,65
28467,original,0,16,234,test,19,21,0,2
28468,original,0,16,235,train,224,247,39,62
28469,original,0,16,235,test,20,20,1,1
28470,original,0,16,236,train,222,252,34,64
28471,original,0,16,236,test,19,21,0,2
28472,original,0,16,237,train,224,247,39,62
28473,original,0,16,237,test,20,20,1,1
28474,original,0,16,238,train,222,252,34,64
28475,original,0,16,238,test,19,21,0,2
28476,original,0,16,239,train,225,247,39,61
28477,original,0,16,239,test,20,20,1,1
28478,original,0,16,240,train,222,252,34,64
28479,original,0,16,240,test,19,21,0,2
28480,original,0,16,241,train,225,247,39,61
28481,original,0,16,241,test,20,20,1,1
28482,original,0,16,242,train,222,252,34,64
28483,original,0,16,242,test,19,21,0,2
28484,original,0,16,243,train,226,247,39,60
28485,original,0,16,243,test,20,20,1,1
28486,original,0,16,244,train,222,252,34,64
28487,original,0,16,244,test,19,21,0,2
28488,original,0,16,245,train,227,247,39,59
28489,original,0,16,245,test,20,20,1,1
28490,original,0,16,246,train,223,252,34,63
28491,original,0,16,246,test,19,21,0,2
28492,original,0,16,247,train,229,248,38,57
28493,original,0,16,247,test,20,20,1,1
28494,original,0,16,248,train,223,252,34,63
28495,original,0,16,248,test,19,21,0,2
28496,original,0,16,249,train,229,248,38,57
28497,original,0,16,249,test,20,20,1,1
28498,original,0,16,250,train,223,252,34,63
28499,original,0,16,250,test,19,21,0,2
28500,original,0,16,251,train,229,248,38,57
28501,original,0,16,251,test,20,20,1,1
28502,original,0,16,252,train,223,252,34,63
28503,original,0,16,252,test,19,21,0,2
28504,original,0,16,253,train,229,248,38,57
28505,original,0,16,253,test,20,20,1,1
28506,original,0,16,254,train,223,252,34,63
28507,original,0,16,254,test,19,21,0,2
28508,original,0,16,255,train,230,248,38,56
28509,original,0,16,255,test,20,20,1,1
28510,original,0,16,256,train,223,252,34,63
28511,original,0,16,256,test,19,21,0,2
28512,original,0,16,257,train,230,248,38,56
28513,original,0,16,257,test,20,20,1,1
28514,original,0,16,258,train,224,253,33,62
28515,original,0,16,258,test,19,21,0,2
28516,original,0,16,259,train,232,248,38,54
28517,original,0,16,259,test,20,20,1,1
28518,original,0,16,260,train,224,253,33,62
28519,original,0,16,260,test,19,21,0,2
28520,original,0,16,261,train,235,248,38,51
28521,original,0,16,261,test,20,20,1,1
28522,original,0,16,262,train,224,253,33,62
28523,original,0,16,262,test,19,21,0,2
28524,original,0,16,263,train,235,248,38,51
28525,original,0,16,263,test,20,20,1,1
28526,original,0,16,264,train,224,253,33,62
28527,original,0,16,264,test,19,21,0,2
28528,original,0,16,265,train,235,248,38,51
28529,original,0,16,265,test,20,20,1,1
28530,original,0,16,266,train,224,254,32,62
28531,original,0,16,266,test,19,21,0,2
28532,original,0,16,267,train,235,247,39,51
28533,original,0,16,267,test,20,20,1,1
28534,original,0,16,268,train,225,254,32,61
28535,original,0,16,268,test,19,21,0,2
28536,original,0,16,269,train,235,247,39,51
28537,original,0,16,269,test,20,20,1,1
28538,original,0,16,270,train,225,254,32,61
28539,original,0,16,270,test,19,21,0,2
28540,original,0,16,271,train,235,247,39,51
28541,original,0,16,271,test,20,20,1,1
28542,original,0,16,272,train,225,255,31,61
28543,original,0,16,272,test,19,21,0,2
28544,original,0,16,273,train,235,247,39,51
28545,original,0,16,273,test,20,20,1,1
28546,original,0,16,274,train,227,255,31,59
28547,original,0,16,274,test,19,21,0,2
28548,original,0,16,275,train,235,248,38,51
28549,original,0,16,275,test,20,20,1,1
28550,original,0,16,276,train,228,255,31,58
28551,original,0,16,276,test,19,21,0,2
28552,original,0,16,277,train,235,248,38,51
28553,original,0,16,277,test,20,20,1,1
28554,original,0,16,278,train,228,255,31,58
28555,original,0,16,278,test,19,21,0,2
28556,original,0,16,279,train,235,248,38,51
28557,original,0,16,279,test,20,20,1,1
28558,original,0,16,280,train,228,255,31,58
28559,original,0,16,280,test,19,21,0,2
28560,original,0,16,281,train,235,248,38,51
28561,original,0,16,281,test,20,20,1,1
28562,original,0,16,282,train,228,255,31,58
28563,original,0,16,282,test,19,21,0,2
28564,original,0,16,283,train,235,248,38,51
28565,original,0,16,283,test,20,20,1,1
28566,original,0,16,284,train,228,256,30,58
28567,original,0,16,284,test,19,21,0,2
28568,original,0,16,285,train,235,248,38,51
28569,original,0,16,285,test,20,20,1,1
28570,original,0,16,286,train,228,256,30,58
28571,original,0,16,286,test,19,21,0,2
28572,original,0,16,287,train,235,248,38,51
28573,original,0,16,287,test,20,20,1,1
28574,original,0,16,288,train,228,256,30,58
28575,original,0,16,288,test,19,21,0,2
28576,original,0,16,289,train,236,248,38,50
28577,original,0,16,289,test,20,20,1,1
28578,original,0,16,290,train,229,256,30,57
28579,original,0,16,290,test,19,21,0,2
28580,original,0,16,291,train,237,248,38,49
28581,original,0,16,291,test,20,20,1,1
28582,original,0,16,292,train,230,256,30,56
28583,original,0,16,292,test,19,21,0,2
28584,original,0,16,293,train,237,248,38,49
28585,original,0,16,293,test,20,20,1,1
28586,original,0,16,294,train,230,256,30,56
28587,original,0,16,294,test,19,21,0,2
28588,original,0,16,295,train,238,248,38,48
28589,original,0,16,295,test,20,20,1,1
28590,original,0,16,296,train,230,256,30,56
28591,original,0,16,296,test,19,21,0,2
28592,original,0,16,297,train,238,248,38,48
28593,original,0,16,297,test,20,20,1,1
28594,original,0,16,298,train,232,256,30,54
28595,original,0,16,298,test,19,21,0,2
28596,original,0,16,299,train,238,248,38,48
28597,original,0,16,299,test,20,20,1,1
28598,original,0,16,300,train,232,256,30,54
28599,original,0,16,300,test,19,21,0,2
28600,original,0,16,301,train,238,247,39,48
28601,original,0,16,301,test,20,20,1,1
28602,original,0,16,302,train,232,256,30,54
28603,original,0,16,302,test,19,21,0,2
28604,original,0,16,303,train,238,248,38,48
28605,original,0,16,303,test,20,20,1,1
28606,original,0,16,304,train,232,256,30,54
28607,original,0,16,304,test,19,21,0,2
28608,original,0,16,305,train,239,247,39,47
28609,original,0,16,305,test,20,20,1,1
28610,original,0,16,306,train,232,256,30,54
28611,original,0,16,306,test,19,21,0,2
28612,original,0,16,307,train,239,247,39,47
28613,original,0,16,307,test,20,20,1,1
28614,original,0,16,308,train,232,256,30,54
28615,original,0,16,308,test,19,21,0,2
28616,original,0,16,309,train,239,247,39,47
28617,original,0,16,309,test,20,20,1,1
28618,original,0,16,310,train,232,256,30,54
28619,original,0,16,310,test,19,21,0,2
28620,original,0,16,311,train,239,247,39,47
28621,original,0,16,311,test,20,20,1,1
28622,original,0,16,312,train,233,256,30,53
28623,original,0,16,312,test,19,21,0,2
28624,original,0,16,313,train,239,247,39,47
28625,original,0,16,313,test,20,20,1,1
28626,original,0,16,314,train,233,256,30,53
28627,original,0,16,314,test,19,21,0,2
28628,original,0,16,315,train,239,247,39,47
28629,original,0,16,315,test,20,20,1,1
28630,original,0,16,316,train,234,256,30,52
28631,original,0,16,316,test,19,21,0,2
28632,original,0,16,317,train,239,247,39,47
28633,original,0,16,317,test,20,20,1,1
28634,original,0,16,318,train,234,255,31,52
28635,original,0,16,318,test,19,21,0,2
28636,original,0,16,319,train,239,247,39,47
28637,original,0,16,319,test,20,20,1,1
28638,original,0,16,320,train,234,255,31,52
28639,original,0,16,320,test,19,21,0,2
28640,original,0,16,321,train,239,247,39,47
28641,original,0,16,321,test,20,20,1,1
28642,original,0,16,322,train,234,255,31,52
28643,original,0,16,322,test,19,21,0,2
28644,original,0,16,323,train,239,247,39,47
28645,original,0,16,323,test,20,20,1,1
28646,original,0,16,324,train,235,255,31,51
28647,original,0,16,324,test,19,21,0,2
28648,original,0,16,325,train,239,247,39,47
28649,original,0,16,325,test,20,20,1,1
28650,original,0,16,326,train,235,255,31,51
28651,original,0,16,326,test,19,21,0,2
